x,y,z
60,-140,-170
60,-140,-160
60,-140,-150
60,-140,-140
60,-140,-130
60,-140,-120
60,-140,-110
60,-140,-100
60,-130,-180
60,-130,-170
60,-130,-160
60,-130,-150
60,-130,-140
60,-130,-130
60,-130,-120
60,-130,-110
60,-130,-100
60,-120,-190
60,-120,-180
60,-120,-170
60,-120,-160
60,-120,-150
60,-120,-140
60,-120,-130
60,-120,-120
60,-120,-110
60,-120,-100
60,-110,-200
60,-110,-190
60,-110,-180
60,-110,-170
60,-110,-160
60,-110,-150
60,-110,-140
60,-110,-130
60,-110,-120
60,-110,-110
60,-110,-100
60,-100,-210
60,-100,-200
60,-100,-190
60,-100,-180
60,-100,-170
60,-100,-160
60,-100,-150
60,-100,-140
60,-100,-130
60,-100,-120
60,-100,-110
60,-100,-100
60,-90,-210
60,-90,-200
60,-90,-190
60,-90,-180
60,-90,-170
60,-90,-160
60,-90,-150
60,-90,-140
60,-90,-130
60,-90,-120
60,-90,-110
60,-90,-100
60,-80,-220
60,-80,-210
60,-80,-200
60,-80,-190
60,-80,-180
60,-80,-170
60,-80,-160
60,-80,-150
60,-80,-140
60,-80,-130
60,-80,-120
60,-80,-110
60,-80,-100
60,-70,-220
60,-70,-210
60,-70,-200
60,-70,-190
60,-70,-180
60,-70,-170
60,-70,-160
60,-70,-150
60,-70,-140
60,-70,-130
60,-70,-120
60,-70,-110
60,-70,-100
60,-60,-230
60,-60,-220
60,-60,-210
60,-60,-200
60,-60,-190
60,-60,-180
60,-60,-170
60,-60,-160
60,-60,-150
60,-60,-140
60,-60,-130
60,-60,-120
60,-60,-110
60,-60,-100
60,-50,-230
60,-50,-220
60,-50,-210
60,-50,-200
60,-50,-190
60,-50,-180
60,-50,-170
60,-50,-160
60,-50,-150
60,-50,-140
60,-50,-130
60,-50,-120
60,-50,-110
60,-50,-100
60,-40,-230
60,-40,-220
60,-40,-210
60,-40,-200
60,-40,-190
60,-40,-180
60,-40,-170
60,-40,-160
60,-40,-150
60,-40,-140
60,-40,-130
60,-40,-120
60,-40,-110
60,-40,-100
60,-30,-240
60,-30,-230
60,-30,-220
60,-30,-210
60,-30,-200
60,-30,-190
60,-30,-180
60,-30,-170
60,-30,-160
60,-30,-150
60,-30,-140
60,-30,-130
60,-30,-120
60,-30,-110
60,-30,-100
60,-20,-240
60,-20,-230
60,-20,-220
60,-20,-210
60,-20,-200
60,-20,-190
60,-20,-180
60,-20,-170
60,-20,-160
60,-20,-150
60,-20,-140
60,-20,-130
60,-20,-120
60,-20,-110
60,-20,-100
60,-10,-240
60,-10,-230
60,-10,-220
60,-10,-210
60,-10,-200
60,-10,-190
60,-10,-180
60,-10,-170
60,-10,-160
60,-10,-150
60,-10,-140
60,-10,-130
60,-10,-120
60,-10,-110
60,-10,-100
60,0,-240
60,0,-230
60,0,-220
60,0,-210
60,0,-200
60,0,-190
60,0,-180
60,0,-170
60,0,-160
60,0,-150
60,0,-140
60,0,-130
60,0,-120
60,0,-110
60,0,-100
60,10,-240
60,10,-230
60,10,-220
60,10,-210
60,10,-200
60,10,-190
60,10,-180
60,10,-170
60,10,-160
60,10,-150
60,10,-140
60,10,-130
60,10,-120
60,10,-110
60,10,-100
60,20,-240
60,20,-230
60,20,-220
60,20,-210
60,20,-200
60,20,-190
60,20,-180
60,20,-170
60,20,-160
60,20,-150
60,20,-140
60,20,-130
60,20,-120
60,20,-110
60,20,-100
60,30,-240
60,30,-230
60,30,-220
60,30,-210
60,30,-200
60,30,-190
60,30,-180
60,30,-170
60,30,-160
60,30,-150
60,30,-140
60,30,-130
60,30,-120
60,30,-110
60,30,-100
60,40,-240
60,40,-230
60,40,-220
60,40,-210
60,40,-200
60,40,-190
60,40,-180
60,40,-170
60,40,-160
60,40,-150
60,40,-140
60,40,-130
60,40,-120
60,40,-110
60,40,-100
60,50,-230
60,50,-220
60,50,-210
60,50,-200
60,50,-190
60,50,-180
60,50,-170
60,50,-160
60,50,-150
60,50,-140
60,50,-130
60,50,-120
60,50,-110
60,50,-100
60,60,-230
60,60,-220
60,60,-210
60,60,-200
60,60,-190
60,60,-180
60,60,-170
60,60,-160
60,60,-150
60,60,-140
60,60,-130
60,60,-120
60,60,-110
60,60,-100
60,70,-220
60,70,-210
60,70,-200
60,70,-190
60,70,-180
60,70,-170
60,70,-160
60,70,-150
60,70,-140
60,70,-130
60,70,-120
60,70,-110
60,70,-100
60,80,-220
60,80,-210
60,80,-200
60,80,-190
60,80,-180
60,80,-170
60,80,-160
60,80,-150
60,80,-140
60,80,-130
60,80,-120
60,80,-110
60,80,-100
60,90,-210
60,90,-200
60,90,-190
60,90,-180
60,90,-170
60,90,-160
60,90,-150
60,90,-140
60,90,-130
60,90,-120
60,90,-110
60,90,-100
60,100,-210
60,100,-200
60,100,-190
60,100,-180
60,100,-170
60,100,-160
60,100,-150
60,100,-140
60,100,-130
60,100,-120
60,100,-110
60,100,-100
60,110,-200
60,110,-190
60,110,-180
60,110,-170
60,110,-160
60,110,-150
60,110,-140
60,110,-130
60,110,-120
60,110,-110
60,110,-100
60,120,-190
60,120,-180
60,120,-170
60,120,-160
60,120,-150
60,120,-140
60,120,-130
60,120,-120
60,120,-110
60,120,-100
60,130,-180
60,130,-170
60,130,-160
60,130,-150
60,130,-140
60,130,-130
60,130,-120
60,130,-110
60,130,-100
60,140,-170
60,140,-160
60,140,-150
60,140,-140
60,140,-130
60,140,-120
60,140,-110
60,140,-100
60,150,-160
60,150,-150
60,150,-140
60,150,-130
60,150,-120
60,150,-110
60,150,-100
70,-150,-150
70,-150,-140
70,-150,-130
70,-150,-120
70,-150,-110
70,-150,-100
70,-140,-160
70,-140,-150
70,-140,-140
70,-140,-130
70,-140,-120
70,-140,-110
70,-140,-100
70,-130,-180
70,-130,-170
70,-130,-160
70,-130,-150
70,-130,-140
70,-130,-130
70,-130,-120
70,-130,-110
70,-130,-100
70,-120,-190
70,-120,-180
70,-120,-170
70,-120,-160
70,-120,-150
70,-120,-140
70,-120,-130
70,-120,-120
70,-120,-110
70,-120,-100
70,-110,-190
70,-110,-180
70,-110,-170
70,-110,-160
70,-110,-150
70,-110,-140
70,-110,-130
70,-110,-120
70,-110,-110
70,-110,-100
70,-100,-200
70,-100,-190
70,-100,-180
70,-100,-170
70,-100,-160
70,-100,-150
70,-100,-140
70,-100,-130
70,-100,-120
70,-100,-110
70,-100,-100
70,-90,-210
70,-90,-200
70,-90,-190
70,-90,-180
70,-90,-170
70,-90,-160
70,-90,-150
70,-90,-140
70,-90,-130
70,-90,-120
70,-90,-110
70,-90,-100
70,-80,-210
70,-80,-200
70,-80,-190
70,-80,-180
70,-80,-170
70,-80,-160
70,-80,-150
70,-80,-140
70,-80,-130
70,-80,-120
70,-80,-110
70,-80,-100
70,-70,-220
70,-70,-210
70,-70,-200
70,-70,-190
70,-70,-180
70,-70,-170
70,-70,-160
70,-70,-150
70,-70,-140
70,-70,-130
70,-70,-120
70,-70,-110
70,-70,-100
70,-60,-220
70,-60,-210
70,-60,-200
70,-60,-190
70,-60,-180
70,-60,-170
70,-60,-160
70,-60,-150
70,-60,-140
70,-60,-130
70,-60,-120
70,-60,-110
70,-60,-100
70,-50,-230
70,-50,-220
70,-50,-210
70,-50,-200
70,-50,-190
70,-50,-180
70,-50,-170
70,-50,-160
70,-50,-150
70,-50,-140
70,-50,-130
70,-50,-120
70,-50,-110
70,-50,-100
70,-40,-230
70,-40,-220
70,-40,-210
70,-40,-200
70,-40,-190
70,-40,-180
70,-40,-170
70,-40,-160
70,-40,-150
70,-40,-140
70,-40,-130
70,-40,-120
70,-40,-110
70,-40,-100
70,-30,-230
70,-30,-220
70,-30,-210
70,-30,-200
70,-30,-190
70,-30,-180
70,-30,-170
70,-30,-160
70,-30,-150
70,-30,-140
70,-30,-130
70,-30,-120
70,-30,-110
70,-30,-100
70,-20,-230
70,-20,-220
70,-20,-210
70,-20,-200
70,-20,-190
70,-20,-180
70,-20,-170
70,-20,-160
70,-20,-150
70,-20,-140
70,-20,-130
70,-20,-120
70,-20,-110
70,-20,-100
70,-10,-240
70,-10,-230
70,-10,-220
70,-10,-210
70,-10,-200
70,-10,-190
70,-10,-180
70,-10,-170
70,-10,-160
70,-10,-150
70,-10,-140
70,-10,-130
70,-10,-120
70,-10,-110
70,-10,-100
70,0,-240
70,0,-230
70,0,-220
70,0,-210
70,0,-200
70,0,-190
70,0,-180
70,0,-170
70,0,-160
70,0,-150
70,0,-140
70,0,-130
70,0,-120
70,0,-110
70,0,-100
70,10,-240
70,10,-230
70,10,-220
70,10,-210
70,10,-200
70,10,-190
70,10,-180
70,10,-170
70,10,-160
70,10,-150
70,10,-140
70,10,-130
70,10,-120
70,10,-110
70,10,-100
70,20,-240
70,20,-230
70,20,-220
70,20,-210
70,20,-200
70,20,-190
70,20,-180
70,20,-170
70,20,-160
70,20,-150
70,20,-140
70,20,-130
70,20,-120
70,20,-110
70,20,-100
70,30,-230
70,30,-220
70,30,-210
70,30,-200
70,30,-190
70,30,-180
70,30,-170
70,30,-160
70,30,-150
70,30,-140
70,30,-130
70,30,-120
70,30,-110
70,30,-100
70,40,-230
70,40,-220
70,40,-210
70,40,-200
70,40,-190
70,40,-180
70,40,-170
70,40,-160
70,40,-150
70,40,-140
70,40,-130
70,40,-120
70,40,-110
70,40,-100
70,50,-230
70,50,-220
70,50,-210
70,50,-200
70,50,-190
70,50,-180
70,50,-170
70,50,-160
70,50,-150
70,50,-140
70,50,-130
70,50,-120
70,50,-110
70,50,-100
70,60,-220
70,60,-210
70,60,-200
70,60,-190
70,60,-180
70,60,-170
70,60,-160
70,60,-150
70,60,-140
70,60,-130
70,60,-120
70,60,-110
70,60,-100
70,70,-220
70,70,-210
70,70,-200
70,70,-190
70,70,-180
70,70,-170
70,70,-160
70,70,-150
70,70,-140
70,70,-130
70,70,-120
70,70,-110
70,70,-100
70,80,-210
70,80,-200
70,80,-190
70,80,-180
70,80,-170
70,80,-160
70,80,-150
70,80,-140
70,80,-130
70,80,-120
70,80,-110
70,80,-100
70,90,-210
70,90,-200
70,90,-190
70,90,-180
70,90,-170
70,90,-160
70,90,-150
70,90,-140
70,90,-130
70,90,-120
70,90,-110
70,90,-100
70,100,-200
70,100,-190
70,100,-180
70,100,-170
70,100,-160
70,100,-150
70,100,-140
70,100,-130
70,100,-120
70,100,-110
70,100,-100
70,110,-190
70,110,-180
70,110,-170
70,110,-160
70,110,-150
70,110,-140
70,110,-130
70,110,-120
70,110,-110
70,110,-100
70,120,-190
70,120,-180
70,120,-170
70,120,-160
70,120,-150
70,120,-140
70,120,-130
70,120,-120
70,120,-110
70,120,-100
70,130,-180
70,130,-170
70,130,-160
70,130,-150
70,130,-140
70,130,-130
70,130,-120
70,130,-110
70,130,-100
70,140,-170
70,140,-160
70,140,-150
70,140,-140
70,140,-130
70,140,-120
70,140,-110
70,140,-100
70,150,-150
70,150,-140
70,150,-130
70,150,-120
70,150,-110
70,150,-100
80,-150,-140
80,-150,-130
80,-150,-120
80,-150,-110
80,-150,-100
80,-140,-160
80,-140,-150
80,-140,-140
80,-140,-130
80,-140,-120
80,-140,-110
80,-140,-100
80,-130,-170
80,-130,-160
80,-130,-150
80,-130,-140
80,-130,-130
80,-130,-120
80,-130,-110
80,-130,-100
80,-120,-180
80,-120,-170
80,-120,-160
80,-120,-150
80,-120,-140
80,-120,-130
80,-120,-120
80,-120,-110
80,-120,-100
80,-110,-190
80,-110,-180
80,-110,-170
80,-110,-160
80,-110,-150
80,-110,-140
80,-110,-130
80,-110,-120
80,-110,-110
80,-110,-100
80,-100,-200
80,-100,-190
80,-100,-180
80,-100,-170
80,-100,-160
80,-100,-150
80,-100,-140
80,-100,-130
80,-100,-120
80,-100,-110
80,-100,-100
80,-90,-200
80,-90,-190
80,-90,-180
80,-90,-170
80,-90,-160
80,-90,-150
80,-90,-140
80,-90,-130
80,-90,-120
80,-90,-110
80,-90,-100
80,-80,-210
80,-80,-200
80,-80,-190
80,-80,-180
80,-80,-170
80,-80,-160
80,-80,-150
80,-80,-140
80,-80,-130
80,-80,-120
80,-80,-110
80,-80,-100
80,-70,-210
80,-70,-200
80,-70,-190
80,-70,-180
80,-70,-170
80,-70,-160
80,-70,-150
80,-70,-140
80,-70,-130
80,-70,-120
80,-70,-110
80,-70,-100
80,-60,-220
80,-60,-210
80,-60,-200
80,-60,-190
80,-60,-180
80,-60,-170
80,-60,-160
80,-60,-150
80,-60,-140
80,-60,-130
80,-60,-120
80,-60,-110
80,-60,-100
80,-50,-220
80,-50,-210
80,-50,-200
80,-50,-190
80,-50,-180
80,-50,-170
80,-50,-160
80,-50,-150
80,-50,-140
80,-50,-130
80,-50,-120
80,-50,-110
80,-50,-100
80,-40,-220
80,-40,-210
80,-40,-200
80,-40,-190
80,-40,-180
80,-40,-170
80,-40,-160
80,-40,-150
80,-40,-140
80,-40,-130
80,-40,-120
80,-40,-110
80,-40,-100
80,-30,-230
80,-30,-220
80,-30,-210
80,-30,-200
80,-30,-190
80,-30,-180
80,-30,-170
80,-30,-160
80,-30,-150
80,-30,-140
80,-30,-130
80,-30,-120
80,-30,-110
80,-30,-100
80,-20,-230
80,-20,-220
80,-20,-210
80,-20,-200
80,-20,-190
80,-20,-180
80,-20,-170
80,-20,-160
80,-20,-150
80,-20,-140
80,-20,-130
80,-20,-120
80,-20,-110
80,-20,-100
80,-10,-230
80,-10,-220
80,-10,-210
80,-10,-200
80,-10,-190
80,-10,-180
80,-10,-170
80,-10,-160
80,-10,-150
80,-10,-140
80,-10,-130
80,-10,-120
80,-10,-110
80,-10,-100
80,0,-230
80,0,-220
80,0,-210
80,0,-200
80,0,-190
80,0,-180
80,0,-170
80,0,-160
80,0,-150
80,0,-140
80,0,-130
80,0,-120
80,0,-110
80,0,-100
80,10,-230
80,10,-220
80,10,-210
80,10,-200
80,10,-190
80,10,-180
80,10,-170
80,10,-160
80,10,-150
80,10,-140
80,10,-130
80,10,-120
80,10,-110
80,10,-100
80,20,-230
80,20,-220
80,20,-210
80,20,-200
80,20,-190
80,20,-180
80,20,-170
80,20,-160
80,20,-150
80,20,-140
80,20,-130
80,20,-120
80,20,-110
80,20,-100
80,30,-230
80,30,-220
80,30,-210
80,30,-200
80,30,-190
80,30,-180
80,30,-170
80,30,-160
80,30,-150
80,30,-140
80,30,-130
80,30,-120
80,30,-110
80,30,-100
80,40,-230
80,40,-220
80,40,-210
80,40,-200
80,40,-190
80,40,-180
80,40,-170
80,40,-160
80,40,-150
80,40,-140
80,40,-130
80,40,-120
80,40,-110
80,40,-100
80,50,-220
80,50,-210
80,50,-200
80,50,-190
80,50,-180
80,50,-170
80,50,-160
80,50,-150
80,50,-140
80,50,-130
80,50,-120
80,50,-110
80,50,-100
80,60,-220
80,60,-210
80,60,-200
80,60,-190
80,60,-180
80,60,-170
80,60,-160
80,60,-150
80,60,-140
80,60,-130
80,60,-120
80,60,-110
80,60,-100
80,70,-210
80,70,-200
80,70,-190
80,70,-180
80,70,-170
80,70,-160
80,70,-150
80,70,-140
80,70,-130
80,70,-120
80,70,-110
80,70,-100
80,80,-210
80,80,-200
80,80,-190
80,80,-180
80,80,-170
80,80,-160
80,80,-150
80,80,-140
80,80,-130
80,80,-120
80,80,-110
80,80,-100
80,90,-200
80,90,-190
80,90,-180
80,90,-170
80,90,-160
80,90,-150
80,90,-140
80,90,-130
80,90,-120
80,90,-110
80,90,-100
80,100,-200
80,100,-190
80,100,-180
80,100,-170
80,100,-160
80,100,-150
80,100,-140
80,100,-130
80,100,-120
80,100,-110
80,100,-100
80,110,-190
80,110,-180
80,110,-170
80,110,-160
80,110,-150
80,110,-140
80,110,-130
80,110,-120
80,110,-110
80,110,-100
80,120,-180
80,120,-170
80,120,-160
80,120,-150
80,120,-140
80,120,-130
80,120,-120
80,120,-110
80,120,-100
80,130,-170
80,130,-160
80,130,-150
80,130,-140
80,130,-130
80,130,-120
80,130,-110
80,130,-100
80,140,-160
80,140,-150
80,140,-140
80,140,-130
80,140,-120
80,140,-110
80,140,-100
80,150,-140
80,150,-130
80,150,-120
80,150,-110
80,150,-100
90,-150,-130
90,-150,-120
90,-150,-110
90,-150,-100
90,-140,-150
90,-140,-140
90,-140,-130
90,-140,-120
90,-140,-110
90,-140,-100
90,-130,-160
90,-130,-150
90,-130,-140
90,-130,-130
90,-130,-120
90,-130,-110
90,-130,-100
90,-120,-170
90,-120,-160
90,-120,-150
90,-120,-140
90,-120,-130
90,-120,-120
90,-120,-110
90,-120,-100
90,-110,-180
90,-110,-170
90,-110,-160
90,-110,-150
90,-110,-140
90,-110,-130
90,-110,-120
90,-110,-110
90,-110,-100
90,-100,-190
90,-100,-180
90,-100,-170
90,-100,-160
90,-100,-150
90,-100,-140
90,-100,-130
90,-100,-120
90,-100,-110
90,-100,-100
90,-90,-200
90,-90,-190
90,-90,-180
90,-90,-170
90,-90,-160
90,-90,-150
90,-90,-140
90,-90,-130
90,-90,-120
90,-90,-110
90,-90,-100
90,-80,-200
90,-80,-190
90,-80,-180
90,-80,-170
90,-80,-160
90,-80,-150
90,-80,-140
90,-80,-130
90,-80,-120
90,-80,-110
90,-80,-100
90,-70,-210
90,-70,-200
90,-70,-190
90,-70,-180
90,-70,-170
90,-70,-160
90,-70,-150
90,-70,-140
90,-70,-130
90,-70,-120
90,-70,-110
90,-70,-100
90,-60,-210
90,-60,-200
90,-60,-190
90,-60,-180
90,-60,-170
90,-60,-160
90,-60,-150
90,-60,-140
90,-60,-130
90,-60,-120
90,-60,-110
90,-60,-100
90,-50,-220
90,-50,-210
90,-50,-200
90,-50,-190
90,-50,-180
90,-50,-170
90,-50,-160
90,-50,-150
90,-50,-140
90,-50,-130
90,-50,-120
90,-50,-110
90,-50,-100
90,-40,-220
90,-40,-210
90,-40,-200
90,-40,-190
90,-40,-180
90,-40,-170
90,-40,-160
90,-40,-150
90,-40,-140
90,-40,-130
90,-40,-120
90,-40,-110
90,-40,-100
90,-30,-220
90,-30,-210
90,-30,-200
90,-30,-190
90,-30,-180
90,-30,-170
90,-30,-160
90,-30,-150
90,-30,-140
90,-30,-130
90,-30,-120
90,-30,-110
90,-30,-100
90,-20,-220
90,-20,-210
90,-20,-200
90,-20,-190
90,-20,-180
90,-20,-170
90,-20,-160
90,-20,-150
90,-20,-140
90,-20,-130
90,-20,-120
90,-20,-110
90,-20,-100
90,-10,-220
90,-10,-210
90,-10,-200
90,-10,-190
90,-10,-180
90,-10,-170
90,-10,-160
90,-10,-150
90,-10,-140
90,-10,-130
90,-10,-120
90,-10,-110
90,-10,-100
90,0,-220
90,0,-210
90,0,-200
90,0,-190
90,0,-180
90,0,-170
90,0,-160
90,0,-150
90,0,-140
90,0,-130
90,0,-120
90,0,-110
90,0,-100
90,10,-220
90,10,-210
90,10,-200
90,10,-190
90,10,-180
90,10,-170
90,10,-160
90,10,-150
90,10,-140
90,10,-130
90,10,-120
90,10,-110
90,10,-100
90,20,-220
90,20,-210
90,20,-200
90,20,-190
90,20,-180
90,20,-170
90,20,-160
90,20,-150
90,20,-140
90,20,-130
90,20,-120
90,20,-110
90,20,-100
90,30,-220
90,30,-210
90,30,-200
90,30,-190
90,30,-180
90,30,-170
90,30,-160
90,30,-150
90,30,-140
90,30,-130
90,30,-120
90,30,-110
90,30,-100
90,40,-220
90,40,-210
90,40,-200
90,40,-190
90,40,-180
90,40,-170
90,40,-160
90,40,-150
90,40,-140
90,40,-130
90,40,-120
90,40,-110
90,40,-100
90,50,-220
90,50,-210
90,50,-200
90,50,-190
90,50,-180
90,50,-170
90,50,-160
90,50,-150
90,50,-140
90,50,-130
90,50,-120
90,50,-110
90,50,-100
90,60,-210
90,60,-200
90,60,-190
90,60,-180
90,60,-170
90,60,-160
90,60,-150
90,60,-140
90,60,-130
90,60,-120
90,60,-110
90,60,-100
90,70,-210
90,70,-200
90,70,-190
90,70,-180
90,70,-170
90,70,-160
90,70,-150
90,70,-140
90,70,-130
90,70,-120
90,70,-110
90,70,-100
90,80,-200
90,80,-190
90,80,-180
90,80,-170
90,80,-160
90,80,-150
90,80,-140
90,80,-130
90,80,-120
90,80,-110
90,80,-100
90,90,-200
90,90,-190
90,90,-180
90,90,-170
90,90,-160
90,90,-150
90,90,-140
90,90,-130
90,90,-120
90,90,-110
90,90,-100
90,100,-190
90,100,-180
90,100,-170
90,100,-160
90,100,-150
90,100,-140
90,100,-130
90,100,-120
90,100,-110
90,100,-100
90,110,-180
90,110,-170
90,110,-160
90,110,-150
90,110,-140
90,110,-130
90,110,-120
90,110,-110
90,110,-100
90,120,-170
90,120,-160
90,120,-150
90,120,-140
90,120,-130
90,120,-120
90,120,-110
90,120,-100
90,130,-160
90,130,-150
90,130,-140
90,130,-130
90,130,-120
90,130,-110
90,130,-100
90,140,-150
90,140,-140
90,140,-130
90,140,-120
90,140,-110
90,140,-100
90,150,-130
90,150,-120
90,150,-110
90,150,-100
100,-150,-110
100,-150,-100
100,-140,-140
100,-140,-130
100,-140,-120
100,-140,-110
100,-140,-100
100,-130,-160
100,-130,-150
100,-130,-140
100,-130,-130
100,-130,-120
100,-130,-110
100,-130,-100
100,-120,-170
100,-120,-160
100,-120,-150
100,-120,-140
100,-120,-130
100,-120,-120
100,-120,-110
100,-120,-100
100,-110,-180
100,-110,-170
100,-110,-160
100,-110,-150
100,-110,-140
100,-110,-130
100,-110,-120
100,-110,-110
100,-110,-100
100,-100,-180
100,-100,-170
100,-100,-160
100,-100,-150
100,-100,-140
100,-100,-130
100,-100,-120
100,-100,-110
100,-100,-100
100,-90,-190
100,-90,-180
100,-90,-170
100,-90,-160
100,-90,-150
100,-90,-140
100,-90,-130
100,-90,-120
100,-90,-110
100,-90,-100
100,-80,-200
100,-80,-190
100,-80,-180
100,-80,-170
100,-80,-160
100,-80,-150
100,-80,-140
100,-80,-130
100,-80,-120
100,-80,-110
100,-80,-100
100,-70,-200
100,-70,-190
100,-70,-180
100,-70,-170
100,-70,-160
100,-70,-150
100,-70,-140
100,-70,-130
100,-70,-120
100,-70,-110
100,-70,-100
100,-60,-210
100,-60,-200
100,-60,-190
100,-60,-180
100,-60,-170
100,-60,-160
100,-60,-150
100,-60,-140
100,-60,-130
100,-60,-120
100,-60,-110
100,-60,-100
100,-50,-210
100,-50,-200
100,-50,-190
100,-50,-180
100,-50,-170
100,-50,-160
100,-50,-150
100,-50,-140
100,-50,-130
100,-50,-120
100,-50,-110
100,-50,-100
100,-40,-210
100,-40,-200
100,-40,-190
100,-40,-180
100,-40,-170
100,-40,-160
100,-40,-150
100,-40,-140
100,-40,-130
100,-40,-120
100,-40,-110
100,-40,-100
100,-30,-210
100,-30,-200
100,-30,-190
100,-30,-180
100,-30,-170
100,-30,-160
100,-30,-150
100,-30,-140
100,-30,-130
100,-30,-120
100,-30,-110
100,-30,-100
100,-20,-220
100,-20,-210
100,-20,-200
100,-20,-190
100,-20,-180
100,-20,-170
100,-20,-160
100,-20,-150
100,-20,-140
100,-20,-130
100,-20,-120
100,-20,-110
100,-20,-100
100,-10,-220
100,-10,-210
100,-10,-200
100,-10,-190
100,-10,-180
100,-10,-170
100,-10,-160
100,-10,-150
100,-10,-140
100,-10,-130
100,-10,-120
100,-10,-110
100,-10,-100
100,0,-220
100,0,-210
100,0,-200
100,0,-190
100,0,-180
100,0,-170
100,0,-160
100,0,-150
100,0,-140
100,0,-130
100,0,-120
100,0,-110
100,0,-100
100,10,-220
100,10,-210
100,10,-200
100,10,-190
100,10,-180
100,10,-170
100,10,-160
100,10,-150
100,10,-140
100,10,-130
100,10,-120
100,10,-110
100,10,-100
100,20,-220
100,20,-210
100,20,-200
100,20,-190
100,20,-180
100,20,-170
100,20,-160
100,20,-150
100,20,-140
100,20,-130
100,20,-120
100,20,-110
100,20,-100
100,30,-220
100,30,-210
100,30,-200
100,30,-190
100,30,-180
100,30,-170
100,30,-160
100,30,-150
100,30,-140
100,30,-130
100,30,-120
100,30,-110
100,30,-100
100,40,-210
100,40,-200
100,40,-190
100,40,-180
100,40,-170
100,40,-160
100,40,-150
100,40,-140
100,40,-130
100,40,-120
100,40,-110
100,40,-100
100,50,-210
100,50,-200
100,50,-190
100,50,-180
100,50,-170
100,50,-160
100,50,-150
100,50,-140
100,50,-130
100,50,-120
100,50,-110
100,50,-100
100,60,-210
100,60,-200
100,60,-190
100,60,-180
100,60,-170
100,60,-160
100,60,-150
100,60,-140
100,60,-130
100,60,-120
100,60,-110
100,60,-100
100,70,-200
100,70,-190
100,70,-180
100,70,-170
100,70,-160
100,70,-150
100,70,-140
100,70,-130
100,70,-120
100,70,-110
100,70,-100
100,80,-200
100,80,-190
100,80,-180
100,80,-170
100,80,-160
100,80,-150
100,80,-140
100,80,-130
100,80,-120
100,80,-110
100,80,-100
100,90,-190
100,90,-180
100,90,-170
100,90,-160
100,90,-150
100,90,-140
100,90,-130
100,90,-120
100,90,-110
100,90,-100
100,100,-180
100,100,-170
100,100,-160
100,100,-150
100,100,-140
100,100,-130
100,100,-120
100,100,-110
100,100,-100
100,110,-170
100,110,-160
100,110,-150
100,110,-140
100,110,-130
100,110,-120
100,110,-110
100,110,-100
100,120,-160
100,120,-150
100,120,-140
100,120,-130
100,120,-120
100,120,-110
100,120,-100
100,130,-150
100,130,-140
100,130,-130
100,130,-120
100,130,-110
100,130,-100
100,140,-130
100,140,-120
100,140,-110
100,140,-100
100,150,-100
110,-140,-130
110,-140,-120
110,-140,-110
110,-140,-100
110,-130,-150
110,-130,-140
110,-130,-130
110,-130,-120
110,-130,-110
110,-130,-100
110,-120,-160
110,-120,-150
110,-120,-140
110,-120,-130
110,-120,-120
110,-120,-110
110,-120,-100
110,-110,-170
110,-110,-160
110,-110,-150
110,-110,-140
110,-110,-130
110,-110,-120
110,-110,-110
110,-110,-100
110,-100,-180
110,-100,-170
110,-100,-160
110,-100,-150
110,-100,-140
110,-100,-130
110,-100,-120
110,-100,-110
110,-100,-100
110,-90,-180
110,-90,-170
110,-90,-160
110,-90,-150
110,-90,-140
110,-90,-130
110,-90,-120
110,-90,-110
110,-90,-100
110,-80,-190
110,-80,-180
110,-80,-170
110,-80,-160
110,-80,-150
110,-80,-140
110,-80,-130
110,-80,-120
110,-80,-110
110,-80,-100
110,-70,-190
110,-70,-180
110,-70,-170
110,-70,-160
110,-70,-150
110,-70,-140
110,-70,-130
110,-70,-120
110,-70,-110
110,-70,-100
110,-60,-200
110,-60,-190
110,-60,-180
110,-60,-170
110,-60,-160
110,-60,-150
110,-60,-140
110,-60,-130
110,-60,-120
110,-60,-110
110,-60,-100
110,-50,-200
110,-50,-190
110,-50,-180
110,-50,-170
110,-50,-160
110,-50,-150
110,-50,-140
110,-50,-130
110,-50,-120
110,-50,-110
110,-50,-100
110,-40,-210
110,-40,-200
110,-40,-190
110,-40,-180
110,-40,-170
110,-40,-160
110,-40,-150
110,-40,-140
110,-40,-130
110,-40,-120
110,-40,-110
110,-40,-100
110,-30,-210
110,-30,-200
110,-30,-190
110,-30,-180
110,-30,-170
110,-30,-160
110,-30,-150
110,-30,-140
110,-30,-130
110,-30,-120
110,-30,-110
110,-30,-100
110,-20,-210
110,-20,-200
110,-20,-190
110,-20,-180
110,-20,-170
110,-20,-160
110,-20,-150
110,-20,-140
110,-20,-130
110,-20,-120
110,-20,-110
110,-20,-100
110,-10,-210
110,-10,-200
110,-10,-190
110,-10,-180
110,-10,-170
110,-10,-160
110,-10,-150
110,-10,-140
110,-10,-130
110,-10,-120
110,-10,-110
110,-10,-100
110,0,-210
110,0,-200
110,0,-190
110,0,-180
110,0,-170
110,0,-160
110,0,-150
110,0,-140
110,0,-130
110,0,-120
110,0,-110
110,0,-100
110,10,-210
110,10,-200
110,10,-190
110,10,-180
110,10,-170
110,10,-160
110,10,-150
110,10,-140
110,10,-130
