x,y,z
-3.467706834246705228e+00,-6.039464890133913144e+01,-1.197771312614713111e+02
-1.586731143575274849e+01,-5.007201893666356796e+01,-1.223493162749555552e+02
-3.164640252912839458e+01,-3.625756814614882728e+01,-1.236005872150799547e+02
-4.874269298209119938e+01,-2.038439327695722980e+01,-1.222574404715078487e+02
-6.473130044785466453e+01,-4.593836687526271056e+00,-1.181823647575675835e+02
-7.807986165884142338e+01,9.404021910863360034e+00,-1.123521649874869439e+02
-7.105793084259262571e+01,-2.225566137786727694e+01,-1.142659251824911451e+02
-6.088631428953486591e+01,-3.007436269562440145e+01,-1.170157511444383687e+02
-5.042451314855123456e+01,-3.777672045728780859e+01,-1.188823512359100505e+02
-4.000706545278782045e+01,-4.512892921988576234e+01,-1.198414368572243518e+02
-2.997831577648586077e+01,-5.192396605021713185e+01,-1.199633135571812232e+02
-2.066549980119873808e+01,-5.799513241741980352e+01,-1.193999056612640430e+02
-1.236954640099563996e+01,-6.321449803364200903e+01,-1.183628004955002382e+02
-5.377954803434558784e+00,-6.747679762401767789e+01,-1.171021861141592950e+02
0.000000000000000000e+00,-7.067082668601312889e+01,-1.158929628866108459e+02
3.375584411521313832e+00,-7.263804727630136426e+01,-1.150274947770738834e+02
4.199369183836628494e+00,-7.311372355359833364e+01,-1.148037931630874766e+02
1.666013832013318430e+00,-7.164537188378116639e+01,-1.154760891650542192e+02
-5.323963591785886962e+00,-6.750922881975600376e+01,-1.170910810492919154e+02
-1.788643922545464093e+01,-5.976323462988173674e+01,-1.191082124581475483e+02
-3.610882012807035579e+01,-4.780246148346726187e+01,-1.199802003485382897e+02
-5.764733101948171168e+01,-3.249450551162568956e+01,-1.176941989760612870e+02
-7.836730658188665188e+01,-1.641872889182858231e+01,-1.116711376975342063e+02
-9.523444154735297218e+01,-2.153445246834988058e+00,-1.034280876789878221e+02
-1.075825722362183825e+02,9.135509186977708751e+00,-9.499756076745413225e+01
-7.496864939758583546e+01,-3.687686617440576242e+01,-1.099442388163737547e+02
-6.471566645877608437e+01,-4.273934427702709371e+01,-1.128627584300598130e+02
-5.428416501769022062e+01,-4.842739749529619786e+01,-1.150147654032418671e+02
-4.393367402323330140e+01,-5.381335204996987187e+01,-1.163876339097929247e+02
-3.393829071556280041e+01,-5.878284384139786312e+01,-1.170285576786306336e+02
-2.457742751340211029e+01,-6.323790959257460287e+01,-1.170406818193343383e+02
-1.613892718589751141e+01,-6.709299019950498177e+01,-1.165756672369003155e+02
-8.940329753670512858e+00,-7.026257068071853951e+01,-1.158270457792074666e+02
-3.375584411521313832e+00,-7.263804727630136426e+01,-1.150274947770738834e+02
0.000000000000000000e+00,-7.404729027414991549e+01,-1.144487058862089413e+02
3.254126415498743707e-01,-7.418187658100251269e+01,-1.143891632785942249e+02
-3.782110773721756747e+00,-7.246671324486015919e+01,-1.150924195251013771e+02
-1.438716208111057959e+01,-6.787435675588999118e+01,-1.164232144963665831e+02
-3.358194126418899117e+01,-5.895592513610650087e+01,-1.170393232167436253e+02
-6.050659246938483449e+01,-4.506688742620180932e+01,-1.138269596166430944e+02
-8.867663815149205675e+01,-2.857628514905367467e+01,-1.046748351526823200e+02
-1.111626438809283712e+02,-1.359631555188332008e+01,-9.199901462954676390e+01
-1.262921113697105397e+02,-2.275892961380946211e+00,-7.980091886100788656e+01
-1.356861015062567901e+02,5.450508862329438209e+00,-7.016531006344811772e+01
-7.752006438445621939e+01,-4.787301709154377249e+01,-1.058645717095508871e+02
-6.729278508767073674e+01,-5.200997067690998676e+01,-1.091703100354031903e+02
-5.691261470663241084e+01,-5.598687313947406352e+01,-1.117840791752062160e+02
-4.657415261299712483e+01,-5.973917313599931589e+01,-1.136903048890267200e+02
-3.649276333093695257e+01,-6.320732019776922073e+01,-1.149114739010640278e+02
-2.690563393872969300e+01,-6.633686315104380071e+01,-1.155095500367030468e+02
-1.808334008702744100e+01,-6.907507197632195073e+01,-1.155865803847970312e+02
-1.036024327365718811e+01,-7.136225725606591652e+01,-1.152869490017181420e+02
-4.199369183836628494e+00,-7.311372355359833364e+01,-1.148037931630874766e+02
-3.254126415498743707e-01,-7.418187658100251269e+01,-1.143891632785942249e+02
0.000000000000000000e+00,-7.427043458202176396e+01,-1.143504354337313345e+02
-5.574796484150426501e+00,-7.272832014934465406e+01,-1.149304189045392093e+02
-2.127580648701042065e+01,-6.809973823715499464e+01,-1.156105745361828809e+02
-5.184037502612937942e+01,-5.785313640058729590e+01,-1.128038927107021010e+02
-9.221753642347749746e+01,-4.151133184519829911e+01,-9.972225274166621034e+01
-1.252109229515684632e+02,-2.500361973624934819e+01,-7.849374126671960994e+01
-1.445178023886080325e+02,-1.326304881245235201e+01,-5.911948421171832280e+01
-1.544825121227984823e+02,-6.200559713889568059e+00,-4.576909307625932399e+01
-1.593929710410581890e+02,-2.333943071405861769e+00,-3.789943954295701189e+01
-7.909134405087353059e+01,-5.553365602226761411e+01,-1.025835286764857699e+02
-6.889442459477763236e+01,-5.816804388788845870e+01,-1.063992226012022826e+02
-5.849586250580189528e+01,-6.067946524586550794e+01,-1.095669503667505609e+02
-4.803056653755204763e+01,-6.303961154643777576e+01,-1.120632767961523513e+02
-3.765584807681967305e+01,-6.522184207114644039e+01,-1.138871930040857023e+02
-2.755712302598540120e+01,-6.720113231512705454e+01,-1.150638568225290186e+02
-1.796290061974367092e+01,-6.895266966783044893e+01,-1.156491829692889581e+02
-9.179127249321242132e+00,-7.044794008376638317e+01,-1.157374859232786406e+02
-1.666013832013318430e+00,-7.164537188378116639e+01,-1.154760891650542192e+02
3.782110773721756747e+00,-7.246671324486015919e+01,-1.150924195251013771e+02
5.574796484150426501e+00,-7.272832014934465406e+01,-1.149304189045392093e+02
0.000000000000000000e+00,-7.190072990145186793e+01,-1.153761009846266461e+02
-2.252292279187489754e+01,-6.813568056767569203e+01,-1.154350206299777852e+02
-7.738090995755496238e+01,-5.598795876194922982e+01,-1.032748563228026057e+02
-1.364454019066519379e+02,-3.655232986209019685e+01,-6.391504093706185330e+01
-1.628087106013101106e+02,-2.354345219884834606e+01,-2.843781037876281204e+01
1.414423844791478189e+02,-7.632580746295143115e+01,-3.558498449724925905e+01
1.414346029445113970e+02,-7.632718975708010589e+01,-3.559609245310010550e+01
1.440398336904657697e+02,-7.584028005038622666e+01,-3.177750412744792285e+01
-7.995336485444460095e+01,-6.015054770138055318e+01,-1.004253054262393761e+02
-6.970914002223450723e+01,-6.144323538898298409e+01,-1.048181974286730167e+02
-5.914805246726302812e+01,-6.264617051214185039e+01,-1.085880206508335419e+02
-4.834258693621331560e+01,-6.374978411334031847e+01,-1.117012218740881337e+02
-3.738065309783718959e+01,-6.474519038556093165e+01,-1.141330161504478866e+02
-2.636941000202685359e+01,-6.562455180646492181e+01,-1.158707059478631862e+02
-1.544386587669018596e+01,-6.638137929243467283e+01,-1.169180974855409261e+02
-4.786692529647013750e+00,-6.701073262556032262e+01,-1.173028030699984186e+02
5.323963591785886962e+00,-6.750922881975600376e+01,-1.170910810492919154e+02
1.438716208111057959e+01,-6.787435675588999118e+01,-1.164232144963665831e+02
2.127580648701042065e+01,-6.809973823715499464e+01,-1.156105745361828809e+02
2.252292279187489754e+01,-6.813568056767569203e+01,-1.154350206299777852e+02
0.000000000000000000e+00,-6.725869041447290897e+01,-1.172725000161121613e+02
-1.400787099780625908e+02,-4.915692632903656545e+01,-5.471440348846328305e+01
1.203849705301853845e+02,-6.534915992211611524e+01,-6.885919307237979581e+01
1.162075105362989547e+02,-6.576791850775698833e+01,-7.260124113765861864e+01
1.201501575562588897e+02,-6.537376648012518388e+01,-6.907578145182469598e+01
1.265011392659673390e+02,-6.465999131855380710e+01,-6.293550890822731958e+01
1.336594373339989090e+02,-6.372193270737825799e+01,-5.523344766112754911e+01
-8.026377384769588730e+01,-6.190523212055121860e+01,-9.956843012314348584e+01
-6.983027475938641260e+01,-6.193943057070423208e+01,-1.045720404242280495e+02
-5.890114217531245089e+01,-6.189918599030710311e+01,-1.089633390003773030e+02
-4.747605564670832479e+01,-6.178023719108882972e+01,-1.126948519203687482e+02
-3.555184199076435192e+01,-6.157759663066448041e+01,-1.157122523453961236e+02
-2.311649491131578316e+01,-6.128517328740841918e+01,-1.179527953919515397e+02
-1.013684751175777699e+01,-6.089489215299506952e+01,-1.193409394599648152e+02
3.467706834246705228e+00,-6.039464890133913144e+01,-1.197771312614713111e+02
1.788643922545464093e+01,-5.976323462988173674e+01,-1.191082124581475483e+02
3.358194126418899117e+01,-5.895592513610650087e+01,-1.170393232167436253e+02
5.184037502612937942e+01,-5.785313640058729590e+01,-1.128038927107021010e+02
7.738090995755496238e+01,-5.598795876194922982e+01,-1.032748563228026057e+02
1.400787099780625908e+02,-4.915692632903656545e+01,-5.471440348846328305e+01
-0.000000000000000000e+00,-6.053095918419434440e+01,-1.197643023939352815e+02
5.290569742354582417e+01,-5.778311879626031811e+01,-1.124933729390582329e+02
7.609879628967433973e+01,-5.609137175175339962e+01,-1.038625201453912297e+02
9.283938014796174798e+01,-5.464996613487617338e+01,-9.517095297815367871e+01
1.069556994878728062e+02,-5.326364159717201119e+01,-8.593247453011748860e+01
1.195290671670127409e+02,-5.186944547843496878e+01,-7.592259385514553571e+01
-8.007459260487256358e+01,-6.082940202994495849e+01,-1.000962151380175840e+02
-6.925798785721516992e+01,-5.961660182337531921e+01,-1.057092906708055011e+02
-5.770493905876134022e+01,-5.832122861744313980e+01,-1.107018465083171037e+02
-4.532799561496445762e+01,-5.693347710802527217e+01,-1.150027401600166144e+02
-3.200831151817789788e+01,-5.544002181397618756e+01,-1.185105420991387746e+02
-1.757469014046917977e+01,-5.382166749699658936e+01,-1.210782782923791245e+02
-1.762840887838305726e+00,-5.204878085768473994e+01,-1.224819490934691686e+02
1.586731143575274849e+01,-5.007201893666356796e+01,-1.223493162749555552e+02
3.610882012807035579e+01,-4.780246148346726187e+01,-1.199802003485382897e+02
6.050659246938483449e+01,-4.506688742620180932e+01,-1.138269596166430944e+02
9.221753642347749746e+01,-4.151133184519829911e+01,-9.972225274166621034e+01
1.364454019066519379e+02,-3.655232986209019685e+01,-6.391504093706185330e+01
-1.203849705301853845e+02,-6.534915992211611524e+01,-6.885919307237979581e+01
-5.290569742354582417e+01,-5.778311879626031811e+01,-1.124933729390582329e+02
-0.000000000000000000e+00,-5.185112421377503011e+01,-1.225489259462079588e+02
3.582321265001521482e+01,-4.783448491563142824e+01,-1.200304352788564017e+02
6.233611469694230323e+01,-4.486175420859153462e+01,-1.132111989953832278e+02
8.375566289370765105e+01,-4.246011033940126822e+01,-1.042402490646867648e+02
1.019947567732541245e+02,-4.041507149950576405e+01,-9.372074046288523164e+01
-7.933593644862045835e+01,-5.680889396758045962e+01,-1.020012213397325525e+02
-6.790257947303055630e+01,-5.431410369870294375e+01,-1.081638434883722510e+02
-5.543756730520362908e+01,-5.171124148047606894e+01,-1.136621071047385669e+02
-4.175676649263882467e+01,-4.898065628501053226e+01,-1.183812095661215551e+02
-2.661536271630785677e+01,-4.609916048651958675e+01,-1.221378647624307376e+02
-9.679625469452126652e+00,-4.303925661062987729e+01,-1.246393405594009351e+02
9.518125742177581117e+00,-3.976922816153283691e+01,-1.254043184102839064e+02
3.164640252912839458e+01,-3.625756814614882728e+01,-1.236005872150799547e+02
5.764733101948171168e+01,-3.249450551162568956e+01,-1.176941989760612870e+02
8.867663815149205675e+01,-2.857628514905367467e+01,-1.046748351526823200e+02
1.252109229515684632e+02,-2.500361973624934819e+01,-7.849374126671960994e+01
1.628087106013101106e+02,-2.354345219884834606e+01,-2.843781037876281204e+01
-1.162075105362989547e+02,-6.576791850775698833e+01,-7.260124113765861864e+01
-7.609879628967433973e+01,-5.609137175175339962e+01,-1.038625201453912297e+02
-3.582321265001521482e+01,-4.783448491563142824e+01,-1.200304352788564017e+02
-0.000000000000000000e+00,-4.136449915440935854e+01,-1.252960474617229352e+02
3.090430859309827838e+01,-3.637082741820018583e+01,-1.237080822558688453e+02
5.770449152544357929e+01,-3.248668724302535082e+01,-1.176764754614662678e+02
8.119982959080559226e+01,-2.945723815321406036e+01,-1.084707871434109592e+02
-7.789589777316849961e+01,-4.963094351897606771e+01,-1.051441408763099616e+02
-6.559550926813805916e+01,-4.582638859788634278e+01,-1.116958262167396327e+02
-5.193851789712831390e+01,-4.189612984222921455e+01,-1.174791759230007102e+02
-3.665279406000259144e+01,-3.782146335024108197e+01,-1.223070307926417968e+02
-1.939499023467102390e+01,-3.359310849875242155e+01,-1.258706161460104624e+02
2.584822385301628889e-01,-2.922302897668941313e+01,-1.276702229980343049e+02
2.280329643931447592e+01,-2.476891115721488745e+01,-1.268994855381205582e+02
4.874269298209119938e+01,-2.038439327695722980e+01,-1.222574404715078487e+02
7.836730658188665188e+01,-1.641872889182858231e+01,-1.116711376975342063e+02
1.111626438809283712e+02,-1.359631555188332008e+01,-9.199901462954676390e+01
1.445178023886080325e+02,-1.326304881245235201e+01,-5.911948421171832280e+01
-1.414423844791478189e+02,-7.632580746295143115e+01,-3.558498449724925905e+01
-1.201501575562588897e+02,-6.537376648012518388e+01,-6.907578145182469598e+01
-9.283938014796174798e+01,-5.464996613487617338e+01,-9.517095297815367871e+01
-6.233611469694230323e+01,-4.486175420859153462e+01,-1.132111989953832278e+02
-3.090430859309827838e+01,-3.637082741820018583e+01,-1.237080822558688453e+02
-0.000000000000000000e+00,-2.927753226817090848e+01,-1.276616309618332679e+02
2.952947357417238905e+01,-2.355489763310073315e+01,-1.260868697369850224e+02
5.717325049937252146e+01,-1.913699693600745988e+01,-1.198477079403832164e+02
-7.551089170682406859e+01,-3.909555342043740467e+01,-1.091794996176200385e+02
-6.212616595228085004e+01,-3.405097032663565670e+01,-1.158200655258507936e+02
-4.707998831362447589e+01,-2.891662635657706559e+01,-1.215145397745663161e+02
-3.004865511849149939e+01,-2.370450566260971570e+01,-1.259813244969218289e+02
-1.066290285877280830e+01,-1.846868950756594074e+01,-1.287658200227529619e+02
1.145344091305968348e+01,-1.333724898063295861e+01,-1.291640687775395975e+02
3.658663304397947513e+01,-8.562804885006428890e+00,-1.261282898453152939e+02
6.473130044785466453e+01,-4.593836687526271056e+00,-1.181823647575675835e+02
9.523444154735297218e+01,-2.153445246834988058e+00,-1.034280876789878221e+02
1.262921113697105397e+02,-2.275892961380946211e+00,-7.980091886100788656e+01
1.544825121227984823e+02,-6.200559713889568059e+00,-4.576909307625932399e+01
-1.414346029445113970e+02,-7.632718975708010589e+01,-3.559609245310010550e+01
-1.265011392659673390e+02,-6.465999131855380710e+01,-6.293550890822731958e+01
-1.069556994878728062e+02,-5.326364159717201119e+01,-8.593247453011748860e+01
-8.375566289370765105e+01,-4.246011033940126822e+01,-1.042402490646867648e+02
-5.770449152544357929e+01,-3.248668724302535082e+01,-1.176764754614662678e+02
-2.952947357417238905e+01,-2.355489763310073315e+01,-1.260868697369850224e+02
-0.000000000000000000e+00,-1.588529160030797449e+01,-1.293188449916330001e+02
2.999216862946943252e+01,-9.706288818466930479e+00,-1.272853426012738254e+02
-7.189350190434799970e+01,-2.520548401173351394e+01,-1.134931775006738377e+02
-5.732291455191116825e+01,-1.919501287774906118e+01,-1.197920167264708198e+02
-4.087099644410522359e+01,-1.322782339951131725e+01,-1.249208662531071923e+02
-2.221630212074735766e+01,-7.381258697035169902e+00,-1.285105063160839904e+02
-1.049126838894254954e+00,-1.817140988548977321e+00,-1.299938766242721897e+02
2.283915821608662711e+01,3.176330599077617389e+00,-1.285552417053858676e+02
4.939739580968377908e+01,7.138020961752299165e+00,-1.231073538910216598e+02
7.807986165884142338e+01,9.404021910863360034e+00,-1.123521649874869439e+02
1.075825722362183825e+02,9.135509186977708751e+00,-9.499756076745413225e+01
1.356861015062567901e+02,5.450508862329438209e+00,-7.016531006344811772e+01
1.593929710410581890e+02,-2.333943071405861769e+00,-3.789943954295701189e+01
-1.440398336904657697e+02,-7.584028005038622666e+01,-3.177750412744792285e+01
-1.336594373339989090e+02,-6.372193270737825799e+01,-5.523344766112754911e+01
-1.195290671670127409e+02,-5.186944547843496878e+01,-7.592259385514553571e+01
-1.019947567732541245e+02,-4.041507149950576405e+01,-9.372074046288523164e+01
-8.119982959080559226e+01,-2.945723815321406036e+01,-1.084707871434109592e+02
-5.717325049937252146e+01,-1.913699693600745988e+01,-1.198477079403832164e+02
-2.999216862946943252e+01,-9.706288818466930479e+00,-1.272853426012738254e+02
-0.000000000000000000e+00,-1.569558368693891426e+00,-1.299991463344599936e+02
0.000000000000000000e+00,1.392413092698739945e+02,-5.593467527073313761e+01
4.555708705332503605e+00,1.343400146678353622e+02,-6.130259895917415491e+01
1.128953117352497415e+01,1.264284956517720957e+02,-6.886030697495438346e+01
2.035448987528828368e+01,1.144474717529979415e+02,-7.828280681506636540e+01
3.145375023845402751e+01,9.746675168825110802e+01,-8.851460324869358942e+01
4.356548658294940424e+01,7.545763621812858446e+01,-9.771458045753909971e+01
5.508302383117215584e+01,5.004364371604681594e+01,-1.039302932973226490e+02
6.455319509719639370e+01,2.420298026240677203e+01,-1.062485760849801437e+02
7.138002615955352326e+01,8.314269767696170765e-01,-1.052405936010621446e+02
7.581475857377071748e+01,-1.841000602292283261e+01,-1.022931803035767473e+02
7.848030980452550409e+01,-3.311569020178740175e+01,-9.874791980237353073e+01
7.998288203522348283e+01,-4.356446437416327200e+01,-9.552995760800182268e+01
8.076445423191628947e+01,-5.021689749035748918e+01,-9.316850765196660689e+01
8.109405206221532580e+01,-5.345316089285854844e+01,-9.192931023190818962e+01
8.109664179472630963e+01,-5.347996854510441977e+01,-9.191879439679082964e+01
8.077599206455340664e+01,-5.032488501182562146e+01,-9.312812224332385824e+01
8.002367420151227861e+01,-4.388474453695347677e+01,-9.542191584883704536e+01
7.862532942804529057e+01,-3.403239965884340990e+01,-9.848915862316516723e+01
7.628934143032610393e+01,-2.079140698486490280e+01,-1.017957402571553018e+02
-4.555708705332503605e+00,1.343400146678353622e+02,-6.130259895917415491e+01
0.000000000000000000e+00,1.284799800798676301e+02,-6.736746984385096937e+01
6.596404060158387317e+00,1.192675705348246424e+02,-7.560845303711965926e+01
1.532819613169939110e+01,1.056888221259659701e+02,-8.548857506466272582e+01
2.581252998234800344e+01,8.710684921805514591e+01,-9.565886075217116513e+01
3.699494841261317646e+01,6.407713027403559636e+01,-1.041203503065850953e+02
4.741735439987584755e+01,3.877796678147821297e+01,-1.091569174188781659e+02
5.592629163275097426e+01,1.422182470563599388e+01,-1.103691509256194934e+02
6.214716741836780756e+01,-7.182780880500230225e+00,-1.086902315160831307e+02
6.634146050603040123e+01,-2.432510458016300348e+01,-1.055437024217455217e+02
6.900617492526363606e+01,-3.711105053578535973e+01,-1.021362532461172492e+02
7.060073710808259762e+01,-4.590012780837245998e+01,-9.925151551396578498e+01
7.145206283199563302e+01,-5.111210403313021544e+01,-9.732525629189782990e+01
7.174972523342107422e+01,-5.304635007649910250e+01,-9.656858562879887131e+01
7.156379298430768188e+01,-5.183056223268917506e+01,-9.704686505298681709e+01
7.085955051322083875e+01,-4.743927063399095800e+01,-9.869962095089410070e+01
6.950873970961713155e+01,-3.976693041995032729e+01,-1.013119370328856661e+02
6.731197198003673066e+01,-2.876331805819550169e+01,-1.044650920089160593e+02
6.405347283474142728e+01,-1.462091548211166447e+01,-1.075225127436004726e+02
-1.128953117352497415e+01,1.264284956517720957e+02,-6.886030697495438346e+01
-6.596404060158387317e+00,1.192675705348246424e+02,-7.560845303711965926e+01
0.000000000000000000e+00,1.084625806434121387e+02,-8.428560287785704475e+01
8.521186124065657452e+00,9.320149987210692188e+01,-9.407218285117097878e+01
1.850564595577092675e+01,7.334528000401276415e+01,-1.033842284576231947e+02
2.892063079744399090e+01,5.009200192811419328e+01,-1.103244982777829932e+02
3.851220660315409816e+01,2.591449645987956529e+01,-1.137007119152405323e+02
4.639448419468490670e+01,3.478414264362078789e+00,-1.136731994531118204e+02
5.231663463030771055e+01,-1.546125788431575820e+01,-1.113790980975103224e+02
5.648234896259774729e+01,-3.028143036159918111e+01,-1.081306110155447016e+02
5.925104541952017456e+01,-4.107765209579604004e+01,-1.049388288997250953e+02
6.095090056062853989e+01,-4.820159250106092230e+01,-1.024383399412350144e+02
6.181110191355809036e+01,-5.198400514982632359e+01,-1.009793694829603510e+02
6.195276637477808634e+01,-5.261983365598569407e+01,-1.007250017905710280e+02
6.139728157156866217e+01,-5.014802927901320828e+01,-1.016990944353048292e+02
6.007868506469556280e+01,-4.449237578674884475e+01,-1.037801350739782862e+02
5.786530278619505197e+01,-3.556280992567748456e+01,-1.066578026055108666e+02
5.460537823391921108e+01,-2.341973653721852600e+01,-1.097952212965791432e+02
5.020455966856874852e+01,-8.458163032182049790e+00,-1.124684472214430713e+02
-2.035448987528828368e+01,1.144474717529979415e+02,-7.828280681506636540e+01
-1.532819613169939110e+01,1.056888221259659701e+02,-8.548857506466272582e+01
-8.521186124065657452e+00,9.320149987210692188e+01,-9.407218285117097878e+01
0.000000000000000000e+00,7.657998737491821828e+01,-1.029588880864805702e+02
9.708012067280444413e+00,5.629903360030857584e+01,-1.105584511094149605e+02
1.963473737837883704e+01,3.400836273262387266e+01,-1.154129642408505418e+02
2.873674502572216838e+01,1.204189507146857707e+01,-1.169950147675915275e+02
3.632631348585604769e+01,-7.575078989728925016e+00,-1.158716251356103726e+02
4.219844400720815258e+01,-2.372914389705934823e+01,-1.131690802162916896e+02
4.647164843789052213e+01,-3.613472167015281400e+01,-1.099814604929017037e+02
4.937863244917118521e+01,-4.494896605148167623e+01,-1.071087951120194646e+02
5.113468881902007013e+01,-5.044408359716661749e+01,-1.050530874059592890e+02
5.188248674550460748e+01,-5.282731362477454695e+01,-1.040965676738576207e+02
5.167786856061749035e+01,-5.217250987928427719e+01,-1.043633426264145783e+02
5.049417124154721392e+01,-4.842372686076387112e+01,-1.058329982006420664e+02
4.824158310425015372e+01,-4.146156867848743133e+01,-1.083070900014385529e+02
4.481085425085149154e+01,-3.124071245719751033e+01,-1.113565786957150578e+02
4.014862773820757980e+01,-1.798176483239991086e+01,-1.143160398945811522e+02
3.434423394899114612e+01,-2.324864137545019638e+00,-1.164036667759005184e+02
-3.145375023845402751e+01,9.746675168825110802e+01,-8.851460324869358942e+01
-2.581252998234800344e+01,8.710684921805514591e+01,-9.565886075217116513e+01
-1.850564595577092675e+01,7.334528000401276415e+01,-1.033842284576231947e+02
-9.708012067280444413e+00,5.629903360030857584e+01,-1.105584511094149605e+02
0.000000000000000000e+00,3.691394372767739185e+01,-1.159114156677913599e+02
9.739343534494132371e+00,1.686903783411128188e+01,-1.186183312546415891e+02
1.865412371907166644e+01,-2.017668070173153971e+00,-1.186931165461168547e+02
2.619281577598604471e+01,-1.841769051062092899e+01,-1.168447751164585071e+02
3.215698344979184498e+01,-3.169656788271065651e+01,-1.140261886384239034e+02
3.658023062447556129e+01,-4.173588103093658219e+01,-1.110831732968735110e+02
3.958381369144134254e+01,-4.865464168903753261e+01,-1.086315936808257590e+02
4.127975806874330544e+01,-5.260026549322613221e+01,-1.070733671239905078e+02
4.172286035448805563e+01,-5.363599650199402902e+01,-1.066446139841833798e+02
4.089522299002025107e+01,-5.170308100254887762e+01,-1.074380989977799601e+02
3.871618605074416308e+01,-4.664718441816290806e+01,-1.093793433191773943e+02
3.508440358716650564e+01,-3.832156060720199520e+01,-1.121644267488173767e+02
2.996123900360899484e+01,-2.677481519172635416e+01,-1.152112638480984259e+02
2.347687324560546429e+01,-1.246181839888049403e+01,-1.177224167334642146e+02
1.598964459804076554e+01,3.682964138509507546e+00,-1.189191951660344557e+02
-4.356548658294940424e+01,7.545763621812858446e+01,-9.771458045753909971e+01
-3.699494841261317646e+01,6.407713027403559636e+01,-1.041203503065850953e+02
-2.892063079744399090e+01,5.009200192811419328e+01,-1.103244982777829932e+02
-1.963473737837883704e+01,3.400836273262387266e+01,-1.154129642408505418e+02
-9.739343534494132371e+00,1.686903783411128188e+01,-1.186183312546415891e+02
0.000000000000000000e+00,0.000000000000000000e+00,-1.196522667780058526e+02
8.892778448415347370e+00,-1.540274409310890569e+01,-1.187906679009532951e+02
1.648519623733494655e+01,-2.855319745580740332e+01,-1.166742356659456021e+02
2.257006404984754155e+01,-3.909249766441971019e+01,-1.140293080000844128e+02
2.710099360575135563e+01,-4.694029786076059452e+01,-1.114878279774518006e+02
3.009253590807918499e+01,-5.212180112138397448e+01,-1.095308368505822472e+02
3.154636351888566637e+01,-5.463990440874727028e+01,-1.084970173345016917e+02
3.140972898433632210e+01,-5.440324645283928362e+01,-1.085965228275265133e+02
2.956602509705916049e+01,-5.120985764596300527e+01,-1.098917589714815080e+02
2.586798150158366738e+01,-4.480465824999474478e+01,-1.122291342667426193e+02
2.023281592457610856e+01,-3.504426516155449178e+01,-1.151474829790201966e+02
1.279204575684832079e+01,-2.215647318360716156e+01,-1.178649289654037773e+02
4.006400531046463875e+00,-6.939289275243404553e+00,-1.194777139259437888e+02
-5.390936923158503369e+00,9.337376651309558184e+00,-1.193361016583842087e+02
-5.508302383117215584e+01,5.004364371604681594e+01,-1.039302932973226490e+02
-4.741735439987584755e+01,3.877796678147821297e+01,-1.091569174188781659e+02
-3.851220660315409816e+01,2.591449645987956529e+01,-1.137007119152405323e+02
-2.873674502572216838e+01,1.204189507146857707e+01,-1.169950147675915275e+02
-1.865412371907166644e+01,-2.017668070173153971e+00,-1.186931165461168547e+02
-8.892778448415347370e+00,-1.540274409310890569e+01,-1.187906679009532951e+02
0.000000000000000000e+00,-2.740931447765904849e+01,-1.175993180865247041e+02
7.639239307353372865e+00,-3.758213579312396035e+01,-1.156112206870352566e+02
1.379657388757714820e+01,-4.568590008146195913e+01,-1.133555393497604484e+02
1.834118301619671954e+01,-5.161147068385228920e+01,-1.113106201216946829e+02
2.116851183660218183e+01,-5.527364627678738884e+01,-1.098725817068114878e+02
2.214058490217474073e+01,-5.652838686535812229e+01,-1.093483691481799411e+02
2.105062849866343200e+01,-5.512133126816058848e+01,-1.099351112551286178e+02
1.763228727724205669e+01,-5.069031528473695403e+01,-1.116511144495368342e+02
1.165445293472616939e+01,-4.287639053095026753e+01,-1.142069890953662679e+02
3.135656481012653707e+00,-3.160073448232858340e+01,-1.168912284794304384e+02
-7.406348957582206793e+00,-1.742198857468605766e+01,-1.186758180199758783e+02
-1.893560358498602980e+01,-1.628440141460541835e+00,-1.186680887704716838e+02
-3.026008837940888796e+01,1.418760834706655771e+01,-1.165915903664967175e+02
-6.455319509719639370e+01,2.420298026240677203e+01,-1.062485760849801437e+02
-5.592629163275097426e+01,1.422182470563599388e+01,-1.103691509256194934e+02
-4.639448419468490670e+01,3.478414264362078789e+00,-1.136731994531118204e+02
-3.632631348585604769e+01,-7.575078989728925016e+00,-1.158716251356103726e+02
-2.619281577598604471e+01,-1.841769051062092899e+01,-1.168447751164585071e+02
-1.648519623733494655e+01,-2.855319745580740332e+01,-1.166742356659456021e+02
-7.639239307353372865e+00,-3.758213579312396035e+01,-1.156112206870352566e+02
0.000000000000000000e+00,-4.522323173815649255e+01,-1.140082571768623581e+02
6.166686236869975524e+00,-5.128617246567579002e+01,-1.122526645541064312e+02
1.062990822618957232e+01,-5.561536468585087789e+01,-1.107234987436334706e+02
1.313459344284628294e+01,-5.802298359195671651e+01,-1.097695141436205404e+02
1.334312327224941264e+01,-5.822271963730914024e+01,-1.096869644086130080e+02
1.080181567189197089e+01,-5.578111390377522127e+01,-1.106602326248338670e+02
4.993602361503478804e+00,-5.014008263315225378e+01,-1.126184670790685658e+02
-4.408395732541014134e+00,-4.083136279679703051e+01,-1.150104722195792704e+02
-1.704895560048026582e+01,-2.797114315485788438e+01,-1.167128871888044301e+02
-3.155033883490619573e+01,-1.271947530021501116e+01,-1.164803372413325349e+02
